particle_id,vx,vy,vz,px,py,pz,q,nhits
734096497443868673,-35.4935,1.12026,-82.0868,0.144227,-0.186327,-0.0157524,1,4
734096497443872770,-35.4935,1.12026,-82.0868,0.123985,-0.00106312,-0.0660072,-1,0
734096497443876866,-35.4935,1.12026,-82.0868,-0.280114,0.0971818,-0.121886,-1,10
734096703602298881,-167.851,-108.748,-1041.66,-0.0994877,-0.280693,0.0261023,-1,5
734096703602302978,-167.851,-108.748,-1041.66,0.148418,0.0484015,-0.279995,1,3
734096703602307074,-167.851,-108.748,-1041.66,-0.122654,0.13573,0.209697,1,6
734097047216459777,443.73,491.22,-627.685,0.0656138,-0.0907462,-0.0167934,-1,0
734097047216463874,443.73,491.22,-627.685,-0.0111422,0.318136,-0.0209671,1,2
734097047216467970,443.73,491.22,-627.685,-0.0557038,-0.154301,-0.0136734,1,2
734097047199682561,-35.0951,-5.42046,-298.163,0.109686,0.413141,-0.196287,1,6
734097047199694850,-35.0951,-5.42046,-298.163,-0.11745,-0.0624264,0.000471645,-1,1
734097047199698946,-35.0951,-5.42046,-298.163,0.0131169,-0.277086,0.140286,1,10
734097528236019713,-170.145,-175.481,-1798.5,-0.321344,0.332344,-0.0901371,-1,0
734097596955496449,260.396,-434.767,-2150,0.0613664,-0.11147,-0.128984,-1,1
734098009272356865,-355.072,-2.52874,908.384,0.145111,0.16968,-0.171795,1,0
734098971345031169,28.9681,12.4058,180.838,-0.124262,0.212929,-0.140896,1,8
734098971345035266,28.9681,12.4058,180.838,-0.0537351,-0.324082,0.0800853,1,10
734098971345039362,28.9681,12.4058,180.838,0.0157525,0.104345,-0.0469916,1,1
734100826787680257,-208.728,-773.217,1214.5,0.108899,-0.114589,0.213863,1,2
734100826787684354,-208.728,-773.217,1214.5,0.0764885,-0.0941206,0.0783677,1,0
734100826770903041,269.62,-240.826,382.651,-0.264712,0.0157097,0.273558,-1,1
734100826770911234,269.62,-240.826,382.651,0.0943721,-0.0410307,-0.101196,1,0
734101032929333249,-107.437,811.509,289.312,-0.301711,-0.0497064,0.0914425,-1,1
734101032929337346,-107.437,811.509,289.312,-0.073478,0.384244,-0.022627,-1,1
734102201160437761,-174.006,15.5077,-238.306,-0.309939,-0.142485,-0.364382,1,7
734102201160441858,-174.006,15.5077,-238.306,0.162613,0.0793046,0.176659,-1,4
734102269879914497,-240.777,101.427,-433.809,0.162931,0.0580383,0.0702175,-1,0
734102957057900544,-0.00916967,-0.00476335,-2.64611,0.131452,-0.155611,1.15316,1,15
734103025777377280,-0.00916967,-0.00476335,-2.64611,0.17077,-0.0482968,0.887166,-1,10
734104262727958528,-0.00916967,-0.00476335,-2.64611,-0.0147264,-0.226252,3.95484,1,15
734104331447435264,-0.00916967,-0.00476335,-2.64611,-0.736506,-0.566836,12.9488,-1,11
734104675044818944,-0.00916967,-0.00476335,-2.64611,0.339614,0.531814,0.192172,1,12
734104743764295680,-0.00916967,-0.00476335,-2.64611,0.640036,0.450579,0.112121,-1,13
734104812483772416,-0.00916967,-0.00476335,-2.64611,0.223364,0.0905581,0.020075,1,7
734104949922725888,-0.00916967,-0.00476335,-2.64611,-0.0512425,-0.213909,-0.193877,1,9
734105018642202624,-0.00916967,-0.00476335,-2.64611,-0.0525379,0.119756,-0.29149,-1,0
734105087361679360,-0.00916967,-0.00476335,-2.64611,-0.594463,0.351751,-1.22132,1,10
734105224800632832,-0.00916967,-0.00476335,-2.64611,-0.437264,-0.319576,-3.10772,1,10
734105293520109568,-0.00916967,-0.00476335,-2.64611,-0.293509,0.120693,-3.86049,-1,14
734105362239586304,-0.00916967,-0.00476335,-2.64611,-0.344879,-0.0300197,-1.86348,1,12
734105499678539776,-0.00916967,-0.00476335,-2.64611,-0.251688,-0.225161,-4.66895,1,13
734105568398016512,-0.00916967,-0.00476335,-2.64611,-0.297946,-0.0860365,-4.28168,-1,12
734104812517330945,-189.52,285.56,1182.66,-0.159064,-0.2442,-0.128884,1,2
734104812500553729,255.138,11.3705,25.5955,-0.0877089,0.23141,0.0356733,-1,0
734104812500557826,255.138,11.3705,25.5955,-0.0730292,-0.195814,0.138227,1,1
734105224817414145,-229.847,-122.831,-1498.5,0.27347,-0.0868755,0.0878266,1,2
734105224817418242,-229.847,-122.831,-1498.5,0.0512242,0.14608,0.20029,-1,4
734105224817422338,-229.847,-122.831,-1498.5,-0.131401,-0.00977125,-0.0746509,1,0
734105911995400192,3.99598,-9.6738,-10.4057,0.664009,-1.46485,-1.13634,1,14
734106049434353664,-0.00916967,-0.00476335,-2.64611,0.406564,0.920201,0.941163,1,12
734106118153830400,-0.00916967,-0.00476335,-2.64611,0.0286522,0.380864,0.431675,-1,3
734106118170611713,1.06621,74.9568,81.932,0.0904186,0.335181,0.0540146,-1,8
734106461751214080,-0.00916967,-0.00476335,-2.64611,-0.566825,0.225958,2.53759,1,0
734106530470690816,-0.00916967,-0.00476335,-2.64611,-0.173914,0.202314,1.32022,-1,5
734106461767995393,-17.5857,7.19325,76.3374,0.136621,-0.137499,-0.00855209,1,11
734106461767999490,-17.5857,7.19325,76.3374,-0.00242856,0.16102,0.196322,1,6
734107148945981440,-0.00916967,-0.00476335,-2.64611,0.0480549,0.0995556,-0.663092,1,0
734107217665458176,-0.00916967,-0.00476335,-2.64611,0.287347,0.255496,-4.87082,-1,13
734107286384934912,-0.00916967,-0.00476335,-2.64611,0.369958,0.619861,-6.94607,1,12
734107355104411648,-0.00916967,-0.00476335,-2.64611,0.0506656,0.403345,-3.44284,-1,11
734108523335516160,-0.00916967,-0.00476335,-2.64611,-0.175667,-0.207907,-1.16227,1,13
734108592054992896,-0.00916967,-0.00476335,-2.64611,0.173218,0.0013165,-1.10134,-1,15
734108660774469632,-0.00916967,-0.00476335,-2.64611,0.299953,-1.21942,-29.0804,1,12
734108729493946368,-0.00916967,-0.00476335,-2.64611,0.21492,-0.215771,-6.35776,-1,10
734108523352297473,-546.578,-139.152,-2550,-0.215432,-0.0394508,-0.105014,-1,0
734109141810806784,-0.00916967,-0.00476335,-2.64611,-0.062128,0.612094,4.39598,1,10
734109210530283520,-0.00916967,-0.00476335,-2.64611,-0.158336,0.0296729,1.62051,-1,5
734109210563854338,21.5689,498.24,789.884,0.0676702,-0.195439,0.0225516,1,3
734109210547064833,-95.1973,0.210958,962.5,0.123568,0.0467721,-0.0798875,1,0
734109210547068930,-95.1973,0.210958,962.5,-0.27583,-0.1099,0.05669,1,4
734109210547073026,-95.1973,0.210958,962.5,-0.131398,0.0950729,-0.0427137,1,3
734109622847143936,31.2142,32.3339,-304.031,1.45463,1.49179,-13.9481,1,1
734109691566620672,31.2142,32.3339,-304.031,0.0897677,0.107779,-0.959286,-1,0
734109622863925249,59.1717,60.6837,-570.569,-0.149557,0.126219,-0.236342,-1,6
734109760286097408,-0.00916967,-0.00476335,-2.64611,0.145646,0.0648099,-2.08399,1,0
734109829005574144,-0.00916967,-0.00476335,-2.64611,0.231266,0.31415,-1.68044,-1,11
734109760302878721,40.9315,14.3536,-570.569,0.145891,0.42412,-0.168511,1,10
734109760302882818,40.9315,14.3536,-570.569,-0.0653968,-0.123379,0.0356689,1,0
734109829022355457,126.732,557.634,-2550,0.12306,-0.185242,-0.0787311,1,0
734111821870399488,-0.00916967,-0.00476335,-2.64611,0.385726,0.206247,-1.0871,1,13
734111890589876224,-0.00916967,-0.00476335,-2.64611,0.446921,-0.170676,-0.571064,-1,12
734114570649468928,-0.385382,34.2163,-3.34492,-0.136774,0.315858,0.147927,1,13
734114639368945664,-0.385382,34.2163,-3.34492,0.130801,0.227424,-0.159021,-1,10
734116219916910592,-77.0552,-75.0633,-952.541,-0.612446,-0.728765,-8.30482,1,5
734116288636387328,-77.0552,-75.0633,-952.541,-0.16377,-0.0274281,-1.2651,-1,8
734116219933691905,-169.247,-176.313,-2145.5,0.195832,0.120137,-0.247351,1,2
734116219933696002,-169.247,-176.313,-2145.5,-0.181475,-0.252578,0.32796,1,3
734118006623305728,-0.475734,26.1652,-193.203,0.118749,0.070892,-0.826108,1,0
734118075342782464,-0.475734,26.1652,-193.203,-0.130302,0.577137,-3.89252,-1,11
734119037415456768,3.40568,-6.84144,18.804,-0.0223334,-0.29851,0.490942,1,13
734119106134933504,3.40568,-6.84144,18.804,0.332713,-0.322883,1.45868,-1,14
734119312293363712,170.951,-57.9861,442.745,0.167432,-0.108091,0.87209,1,5
734119381012840448,170.951,-57.9861,442.745,1.20693,-0.358027,2.70846,-1,7
734119862049177600,34.0553,105.188,-137.387,0.276168,0.311257,-0.63913,1,9
734119930768654336,34.0553,105.188,-137.387,0.0835893,0.799696,-0.783881,-1,11
734120480524468224,30.1419,17.4616,-1202.75,0.307074,0.235623,-7.60328,-1,5
734121511316619264,33.957,-23.8192,903.243,0.806603,-0.599077,18.1098,-1,8
734121580036096000,-7.28375,-11.7544,-298.096,0.113321,0.0395881,-1.99097,1,1
734121648755572736,-7.28375,-11.7544,-298.096,-0.232722,-0.232438,-2.85835,-1,15
734121854914002944,5.80663,-8.77269,-11.6349,0.188728,-0.230856,-0.467985,1,10
734121923633479680,5.80663,-8.77269,-11.6349,0.086533,-0.184129,0.0425469,-1,9
734121992352956416,116.103,27.1181,1171.59,0.370168,0.226489,4.78173,1,4
734122061072433152,116.103,27.1181,1171.59,0.239764,-0.0840143,1.38647,-1,5
734122129791909888,-2.10339,0.875046,-865.359,-0.000969023,-0.196358,-4.4464,1,0
738590545047191552,0.000326194,-0.044719,-9.97816,0.00804822,0.231679,-0.158899,1,10
738590613766668288,0.000326194,-0.044719,-9.97816,-0.423378,-0.212356,0.396983,-1,13
738590682486145024,0.000326194,-0.044719,-9.97816,0.491958,0.0849506,1.47967,1,10
738590819925098496,0.000326194,-0.044719,-9.97816,0.0774791,-0.380495,1.96819,1,13
738591026083528704,0.000326194,-0.044719,-9.97816,0.391187,0.869974,1.51239,-1,14
738591094803005440,0.000326194,-0.044719,-9.97816,0.103221,0.04958,0.0116724,1,0
738591163522482176,0.000326194,-0.044719,-9.97816,0.324172,0.207157,-3.38314,1,13
738591232241958912,0.000326194,-0.044719,-9.97816,-0.167941,0.150001,-0.973241,-1,13
738591507119865856,0.000326194,-0.044719,-9.97816,-0.240562,-0.255966,-3.86623,1,11
738591575839342592,0.000326194,-0.044719,-9.97816,-0.336243,0.237511,-0.934263,-1,10
738591713278296064,0.000326194,-0.044719,-9.97816,0.169521,0.106771,2.34282,-1,11
738592400473063424,0.000326194,-0.044719,-9.97816,-0.594041,-0.111254,-0.308174,-1,13
738592469192540160,0.000326194,-0.044719,-9.97816,0.209025,-0.758248,-2.21287,1,13
738593018948354048,0.000326194,-0.044719,-9.97816,-0.14234,-0.0182266,-0.238163,1,0
738593087667830784,0.000326194,-0.044719,-9.97816,0.142637,-0.102074,-0.441622,-1,9
738593706143121408,0.000326194,-0.044719,-9.97816,-0.280394,-0.320216,0.556103,1,6
738593706159902721,-290.528,-204.147,457.411,-0.0702047,-0.0907631,0.312459,1,0
738594049740505088,0.000326194,-0.044719,-9.97816,0.223561,0.0943114,-2.20448,-1,1
738594049757286401,29.0724,13.6076,-301.828,-0.0138562,-0.104909,-0.438415,1,0
743094007235608576,0.0164016,0.00663854,-1.57429,0.136296,0.526992,1.7742,1,12
743094763149852672,0.0164016,0.00663854,-1.57429,-0.387855,0.374953,-11.1095,1,13
743094831869329408,0.0164016,0.00663854,-1.57429,0.203718,0.119608,0.29387,1,12
743094969308282880,0.0164016,0.00663854,-1.57429,0.28817,0.202831,0.0499683,-1,11
743095038027759616,0.0164016,0.00663854,-1.57429,0.099892,0.0895562,0.609939,1,0
743095175466713088,0.0164016,0.00663854,-1.57429,0.511963,0.521754,0.07401,-1,11
743095244186189824,0.0164016,0.00663854,-1.57429,0.0770767,0.175354,-0.435617,1,10
743095656503050240,0.0164016,0.00663854,-1.57429,-0.480362,-0.653873,-13.6542,1,13
743095725222526976,0.0164016,0.00663854,-1.57429,-0.79268,1.22439,-19.974,-1,12
743095793942003712,0.0164016,0.00663854,-1.57429,0.712855,-0.0648707,-6.31385,1,13
743095931380957184,0.0164016,0.00663854,-1.57429,0.0210667,1.60346,-2.65396,-1,12
743096000100433920,0.0164016,0.00663854,-1.57429,-0.0326168,0.595836,-1.8393,-1,12
743096137539387392,0.0164016,0.00663854,-1.57429,-1.23131,0.636215,0.148345,-1,11
743096206258864128,0.0164016,0.00663854,-1.57429,-0.178403,0.519976,0.334948,-1,6
743096274978340864,0.0164016,0.00663854,-1.57429,-1.20125,-0.0102205,2.58659,1,16
743096343697817600,0.0164016,0.00663854,-1.57429,-0.0542934,0.388305,3.30009,1,12
743096412417294336,0.0164016,0.00663854,-1.57429,-0.127344,-0.447241,0.568597,1,13
743096481136771072,0.0164016,0.00663854,-1.57429,-0.353486,-0.0529608,-0.805016,-1,12
743096549856247808,0.0164016,0.00663854,-1.57429,-0.00792631,-0.103409,-2.27281,-1,0
743096618575724544,0.0164016,0.00663854,-1.57429,0.268332,0.479989,-2.4579,-1,11
743096687295201280,0.0164016,0.00663854,-1.57429,0.356218,-0.0586828,-3.04794,-1,11
743096756014678016,0.0164016,0.00663854,-1.57429,0.214904,-0.173308,-0.124771,1,11
743096893453631488,0.0164016,0.00663854,-1.57429,0.0734436,-0.18564,0.973175,-1,4
743097237051015168,0.0164016,0.00663854,-1.57429,-0.171509,0.102656,-0.869342,1,13
743097305770491904,0.0164016,0.00663854,-1.57429,0.22154,0.257776,2.44566,1,15
743097718087352320,0.0164016,0.00663854,-1.57429,-0.0932449,-0.223798,-0.414694,-1,12
743097786806829056,0.0164016,0.00663854,-1.57429,0.32789,0.147562,0.497711,-1,13
743097855526305792,0.0164016,0.00663854,-1.57429,-0.398476,0.00379619,-0.937506,1,11
743097924245782528,0.0164016,0.00663854,-1.57429,0.329907,-0.245602,-0.472449,-1,12
743097992965259264,0.0164016,0.00663854,-1.57429,-0.181629,-0.154979,0.0139501,1,11
743098061684736000,0.0164016,0.00663854,-1.57429,0.372169,-0.431275,6.42638,-1,11
743098130404212736,0.0164016,0.00663854,-1.57429,-0.456701,0.0497706,11.124,1,0
743098199123689472,0.0164016,0.00663854,-1.57429,0.0286587,-0.112418,1.50687,1,0
743098611440549888,0.0164016,0.00663854,-1.57429,1.42669,-0.172024,2.2036,1,11
743098680160026624,0.0164016,0.00663854,-1.57429,2.98677,-2.38091,4.53571,-1,9
743098748879503360,0.0164016,0.00663854,-1.57429,0.4687,0.634589,0.270823,-1,5
743098817598980096,0.0164016,0.00663854,-1.57429,-0.917303,-0.169772,0.0723349,1,12
743098886318456832,0.0164016,0.00663854,-1.57429,-0.601419,-0.33808,-0.0418222,-1,13
743099023757410304,0.0164016,0.00663854,-1.57429,0.292135,-0.250437,-3.14585,-1,13
743099092476887040,0.0164016,0.00663854,-1.57429,-0.315884,-0.314287,-11.4959,1,11
743099642232700928,0.0164016,0.00663854,-1.57429,-0.172981,0.515398,12.9707,-1,12
743099917110607872,0.0164016,0.00663854,-1.57429,-0.144608,-0.00496402,-2.55146,1,0
743100398146945024,0.0164016,0.00663854,-1.57429,0.0211754,0.268007,0.518141,-1,13
743100466866421760,0.0164016,0.00663854,-1.57429,0.250615,0.126309,1.07664,1,13
743100535585898496,0.0164016,0.00663854,-1.57429,-0.216916,-0.659652,8.77069,-1,11
743100604305375232,0.0164016,0.00663854,-1.57429,0.711232,-0.425316,1.77825,1,8
743100741744328704,0.0164016,0.00663854,-1.57429,0.944767,-0.514179,19.2296,-1,0
743100947902758912,0.0164016,0.00663854,-1.57429,-0.249256,0.153847,5.97333,-1,4
743101222780665856,0.0164016,0.00663854,-1.57429,0.0344314,-0.161755,-0.0748449,1,9
743101291500142592,0.0164016,0.00663854,-1.57429,-0.118811,0.560107,-0.597822,-1,9
743101360219619328,0.0164016,0.00663854,-1.57429,0.108442,0.34363,0.523016,-1,13
743101497658572800,0.0164016,0.00663854,-1.57429,0.0873972,0.180321,-0.747578,-1,10
743102047414386688,0.0164016,0.00663854,-1.57429,-0.470181,0.114563,-7.21929,-1,13
743102184853340160,0.0164016,0.00663854,-1.57429,-0.504614,0.633711,-9.50517,1,14
743102253572816896,0.0164016,0.00663854,-1.57429,-0.635837,0.468729,-11.3704,-1,12
743102391011770368,0.0164016,0.00663854,-1.57429,0.699855,-0.326495,-4.61596,-1,15
743102459731247104,0.0164016,0.00663854,-1.57429,0.148865,-0.0261374,-0.385586,-1,8
743102597170200576,0.0164016,0.00663854,-1.57429,0.0855755,0.29028,-1.41047,1,12
743102665889677312,0.0164016,0.00663854,-1.57429,-0.0236592,0.305049,-0.354836,1,13
743102734609154048,0.0164016,0.00663854,-1.57429,-0.833944,0.600226,0.265036,1,9
743102872048107520,0.0164016,0.00663854,-1.57429,-1.72138,0.228689,4.78234,-1,14
743102940767584256,0.0164016,0.00663854,-1.57429,-0.000420159,-0.160275,0.329159,-1,8
743103009487060992,0.0164016,0.00663854,-1.57429,0.672086,-0.0501892,0.954699,-1,10
743103078206537728,0.0164016,0.00663854,-1.57429,0.341731,-0.169976,0.378337,1,11
743103146926014464,0.0164016,0.00663854,-1.57429,-0.22062,0.0636877,-0.0841972,-1,10
743103215645491200,0.0164016,0.00663854,-1.57429,0.49084,-0.635702,-2.50497,1,11
743103284364967936,0.0164016,0.00663854,-1.57429,-0.0787954,0.16146,-0.268502,1,11
743103421803921408,0.0164016,0.00663854,-1.57429,-0.190414,0.0540822,-3.79809,1,11
743103696681828352,0.0164016,0.00663854,-1.57429,0.0829541,-0.117276,-1.33985,-1,0
743103765401305088,0.0164016,0.00663854,-1.57429,0.277091,-0.242648,-2.62062,1,0
743103834120781824,0.0164016,0.00663854,-1.57429,-0.0328504,0.390777,0.526551,1,12
743103971559735296,0.0164016,0.00663854,-1.57429,-0.14017,-0.569895,0.171329,1,12
743104246437642240,0.0164016,0.00663854,-1.57429,0.388712,0.12651,0.0259837,-1,11
743104521315549184,0.0164016,0.00663854,-1.57429,0.108793,-0.164372,-2.08089,1,12
743104658754502656,0.0164016,0.00663854,-1.57429,-0.0711793,0.260347,-0.371251,1,11
743104796193456128,0.0164016,0.00663854,-1.57429,0.255761,0.383421,7.55136,-1,13
743105071071363072,0.0164016,0.00663854,-1.57429,0.487813,-0.524842,2.65598,1,1
743105139790839808,0.0164016,0.00663854,-1.57429,-0.10898,-0.11905,0.108082,-1,6
743105208510316544,0.0164016,0.00663854,-1.57429,0.140981,-0.439351,0.4798,1,13
743105277229793280,0.0164016,0.00663854,-1.57429,1.10143,-0.549216,2.74067,-1,12
743105483388223488,0.0164016,0.00663854,-1.57429,0.0273056,0.897177,-0.0499116,-1,13
743105552107700224,0.0164016,0.00663854,-1.57429,-0.216629,0.0343439,0.128344,1,4
743105620827176960,0.0164016,0.00663854,-1.57429,-0.940149,-0.224928,-0.222922,-1,13
743105689546653696,0.0164016,0.00663854,-1.57429,-0.550426,-0.565699,-1.72402,-1,12
743105758266130432,0.0164016,0.00663854,-1.57429,-0.346277,-0.119994,-0.938981,1,13
743105826985607168,0.0164016,0.00663854,-1.57429,0.624816,0.022734,-9.3911,1,1
743105895705083904,0.0164016,0.00663854,-1.57429,-0.515217,-0.0229515,-2.24844,-1,12
743105964424560640,0.0164016,0.00663854,-1.57429,-0.0681397,-0.145326,-0.569116,1,11
743106033144037376,0.0164016,0.00663854,-1.57429,0.273467,0.295323,-3.57783,-1,12
743106514180374528,0.0164016,0.00663854,-1.57429,0.0920207,0.480062,0.745656,1,11
743106582899851264,0.0164016,0.00663854,-1.57429,-0.120449,-0.355599,1.23395,-1,10
743106651619328000,0.0164016,0.00663854,-1.57429,0.24717,-0.03601,0.65208,-1,12
743107270094618624,0.0164016,0.00663854,-1.57429,-0.0315608,0.100164,-2.81456,-1,0
743107476253048832,0.0164016,0.00663854,-1.57429,0.159258,-0.260981,-6.58661,1,14
743107544972525568,0.0164016,0.00663854,-1.57429,-0.311979,-0.295801,-5.50586,-1,12
743107613692002304,0.0164016,0.00663854,-1.57429,0.266217,-0.131551,-5.54662,1,13
743107751130955776,0.0164016,0.00663854,-1.57429,0.119877,-0.0613638,-0.54254,-1,0
743108094728339456,0.0164016,0.00663854,-1.57429,-0.302895,0.408889,1.19246,-1,12
743108163447816192,0.0164016,0.00663854,-1.57429,-0.15852,0.539367,0.336922,1,13
743108232167292928,0.0164016,0.00663854,-1.57429,-0.27247,0.547839,0.359596,-1,10
743108300886769664,0.0164016,0.00663854,-1.57429,-0.217027,0.544173,0.649749,1,14
743095175483494401,346.684,742.617,79.3152,-0.180447,-0.155726,0.0269034,1,3
743095175483498498,346.684,742.617,79.3152,0.340723,0.323558,-0.0700694,1,1
743096206275645441,-115.673,227.693,153.095,0.0627139,-0.301295,-0.0942461,1,9
743096206275649538,-115.673,227.693,153.095,0.124072,0.164734,-0.0110666,1,7
743096206275653634,-115.673,227.693,153.095,-0.0140406,0.14152,-0.0402461,1,0
743096343714598913,21.3518,354.75,2950,0.0125273,-0.0993255,0.182993,-1,0
743096343714603010,21.3518,354.75,2950,0.323202,0.00250789,-0.0295518,-1,0
743096343714607106,21.3518,354.75,2950,-0.150387,0.128392,-0.074078,1,0
743096343714611202,21.3518,354.75,2950,-0.0997966,0.0280017,-0.0967738,1,0
743096893470412801,35.7381,-65.8973,363.51,0.252832,-0.0789657,0.395516,1,7
743096893470416898,35.7381,-65.8973,363.51,-0.194502,0.0126362,-0.188454,1,5
743098130420994049,-18.8589,2.31087,458.68,-0.114296,0.204931,0.138291,1,8
743098748896284673,93.1137,144.566,57.4888,0.146578,-0.157509,0.0803021,1,4
743098748896288770,93.1137,144.566,57.4888,-0.163952,-0.227396,-0.116856,1,10
743098748896292866,93.1137,144.566,57.4888,0.0086524,0.208649,0.015832,-1,3
743098748896296962,93.1137,144.566,57.4888,0.0107039,0.118285,0.0457563,-1,0
743100604322156545,280.311,-219.972,764.826,-0.316638,-0.150807,-0.334863,1,6
743100604322160642,280.311,-219.972,764.826,0.0837838,0.130468,0.129365,-1,1
743100741761110017,16.7416,-8.9844,337.847,-0.159334,0.0265994,0.0835289,-1,8
743103421820702721,-53.3659,20.5158,-1102,-0.0680858,0.151507,-0.215304,-1,2
743103421820706818,-53.3659,20.5158,-1102,0.0781567,-0.169146,0.0578464,-1,4
743104521332330497,41.684,-251.898,-2948.5,-0.210708,0.213793,0.0504852,-1,0
743105071104921601,-653.704,-93.3111,620.072,-0.374131,0.051962,0.276767,1,3
743105071104925698,-653.704,-93.3111,620.072,0.0250115,0.164486,-0.247193,1,1
743105071104929794,-653.704,-93.3111,620.072,0.22815,-0.0288972,0.104668,1,1
743105071088144385,21.4472,-23.6618,116.867,-0.083785,-0.215037,0.135388,1,7
743105071088156674,21.4472,-23.6618,116.867,0.130025,0.22243,-0.120823,1,8
743105139807621121,260.667,-427.099,455.426,-0.168192,-0.0184813,0.16076,-1,1
743105552124481537,-159.809,66.594,101.66,-0.0382379,0.160346,0.110418,1,4
743105552124485634,-159.809,66.594,101.66,0.0563092,0.161513,-0.0778468,-1,4
743105827002388481,39.8438,0.713769,-600,-0.229764,-0.0205863,-0.0404358,1,5
743106033160818689,98.8881,136.425,-1502,-0.0443005,-0.363767,0.0141531,1,0
743106033160822786,98.8881,136.425,-1502,0.0427959,0.124017,-0.0914756,1,0
743109056801013760,0.0164016,0.00663854,-1.57429,0.858518,-0.839861,23.0869,1,15
743109125520490496,0.0164016,0.00663854,-1.57429,0.81379,-0.80136,27.4744,-1,1
743110087593164800,0.0164016,0.00663854,-1.57429,0.182668,0.163041,0.474927,1,11
743110156312641536,0.0164016,0.00663854,-1.57429,0.177946,-0.109662,0.315628,-1,9
743110362471071744,2.04963,20.4795,-156.976,0.149804,1.14619,-8.30904,1,12
743110499910025216,0.0164016,0.00663854,-1.57429,-0.0956781,-0.0309523,-1.96307,-1,0
743110637348978688,0.0164016,0.00663854,-1.57429,-0.0350497,0.24235,-2.32833,1,12
743110706068455424,0.0164016,0.00663854,-1.57429,-0.203475,0.749736,-5.0963,-1,13
743111255824269312,0.0164016,0.00663854,-1.57429,0.315693,0.42178,-5.6115,1,0
743111324543746048,0.0164016,0.00663854,-1.57429,0.508391,1.36345,-16.7481,-1,11
743111393263222784,0.0164016,0.00663854,-1.57429,0.106339,0.189665,-1.97368,1,15
743111461982699520,0.0164016,0.00663854,-1.57429,0.383533,0.138715,-2.08601,-1,13
743111530702176256,0.0164016,0.00663854,-1.57429,0.534752,-0.372407,-3.83834,1,2
743111599421652992,0.0164016,0.00663854,-1.57429,0.518873,-0.467649,-2.15653,-1,8
743111255857836034,-219.848,278.836,-639.113,-0.166182,-0.0127499,0.185308,1,5
743111255857840130,-219.848,278.836,-639.113,-0.0493027,-0.198709,0.0572506,1,3
743111255841050625,20.075,25.7751,-349.336,0.102126,-0.063754,0.0386059,-1,0
743111255841054722,20.075,25.7751,-349.336,-0.157832,0.0159136,-0.120836,1,1
743111255841067010,20.075,25.7751,-349.336,-0.0211081,0.12416,0.0507202,1,1
743111530718957569,57.5953,-42.9704,-424.348,0.274633,-0.372507,-0.192045,1,11
743111530718961666,57.5953,-42.9704,-424.348,-0.181324,0.187423,0.0886438,1,7
743111599438434305,418.472,-243.619,-1500,0.163939,-0.0777535,-0.135568,-1,1
743111599438438402,418.472,-243.619,-1500,-0.0238863,0.114498,0.00487576,1,0
743111805580083200,0.0164016,0.00663854,-1.57429,-0.773543,0.287586,-0.0359486,1,15
743111874299559936,0.0164016,0.00663854,-1.57429,-0.776092,0.155461,0.349041,-1,11
743111943019036672,0.0164016,0.00663854,-1.57429,-0.250619,0.422421,0.461381,1,11
743112149177466880,0.0164016,0.00663854,-1.57429,0.0715272,0.210075,-0.00656903,1,12
743112217896943616,0.0164016,0.00663854,-1.57429,-0.0593967,0.138805,0.0836685,-1,1
743112561494327296,0.0164016,0.00663854,-1.57429,-0.270459,0.0261677,-0.66265,1,13
743112630213804032,0.0164016,0.00663854,-1.57429,-0.151342,-0.0576358,-0.707475,-1,10
743112698933280768,0.0164016,0.00663854,-1.57429,0.0303259,-0.212204,-1.21998,1,3
743112698950062081,0.570272,-99.0072,-570.569,-0.0855672,0.13792,0.0566251,1,5
743112698950066178,0.570272,-99.0072,-570.569,-0.120119,0.110593,-0.129202,-1,9
743112698950070274,0.570272,-99.0072,-570.569,0.0177972,-0.344288,0.0489311,-1,5
743114348200722432,110.127,50.5177,174.423,0.451971,0.125311,0.359393,1,9
743114554359152640,0.0164016,0.00663854,-1.57429,0.240332,0.569179,0.630795,1,13
743114829237059584,0.0164016,0.00663854,-1.57429,-0.11602,-0.270885,-0.14691,1,11
743114897956536320,0.0164016,0.00663854,-1.57429,-0.107499,0.0718064,0.096664,-1,0
743116203626594304,0.0164016,0.00663854,-1.57429,0.182783,-0.247132,1.40248,1,10
743116272346071040,0.0164016,0.00663854,-1.57429,0.078892,0.100941,1.01542,-1,0
743117303138222080,3.85173,-4.5338,11.8,0.329023,-0.215267,0.501664,1,11
743117371857698816,3.85173,-4.5338,11.8,0.217499,-0.43173,1.40413,-1,14
743117852894035968,10.0858,-16.4312,10.7613,0.228299,-0.467738,0.276756,1,13
743118127771942912,77.9748,-80.6279,437.143,0.291144,-0.0315399,1.07461,1,11
743118196491419648,77.9748,-80.6279,437.143,0.000271511,-0.269879,0.565356,-1,2
743118196508200961,104.535,-237.434,774.163,0.185933,0.144297,0.277115,-1,3
743118814966710272,8.4591,16.3732,-165.766,0.286703,0.579076,-5.66828,1,13
743119089844617216,-296.644,154.9,73.5644,-1.2353,0.725436,0.390349,-1,6
743119158564093952,-296.644,154.9,73.5644,-0.32236,0.087854,0.00417654,1,5
743120051917291520,0.347712,1.0271,-109.799,-0.152656,-0.0246339,-1.54956,1,9
743120120636768256,0.347712,1.0271,-109.799,0.172075,0.0844462,-4.79379,-1,10
